depth : 1124
node  : 1166
time  : 30ms

0,0,0,5,2,3,
0,9,9,5,0,3,
4,4,1,5,6,3,
0,7,1,0,6,0,
0,7,1,0,8,8,

0,0,0,0,2,0,
0,0,0,5,2,3,
9,9,0,5,0,3,
4,4,1,5,6,3,
0,7,1,0,6,0,
0,7,1,0,8,8,

0,0,0,0,2,0,
0,0,0,5,2,3,
9,9,1,5,0,3,
4,4,1,5,6,3,
0,7,1,0,6,0,
0,7,0,0,8,8,

0,0,0,5,2,0,
0,0,0,5,2,3,
9,9,1,5,0,3,
4,4,1,0,6,3,
0,7,1,0,6,0,
0,7,0,0,8,8,

0,0,0,5,0,0,
0,0,0,5,2,3,
9,9,1,5,2,3,
4,4,1,0,6,3,
0,7,1,0,6,0,
0,7,0,0,8,8,

0,0,0,5,0,3,
0,0,0,5,2,3,
9,9,1,5,2,3,
4,4,1,0,6,0,
0,7,1,0,6,0,
0,7,0,0,8,8,

0,0,0,5,2,3,
0,0,0,5,2,3,
9,9,1,5,0,3,
4,4,1,0,6,0,
0,7,1,0,6,0,
0,7,0,0,8,8,

0,0,0,5,2,3,
0,0,1,5,2,3,
9,9,1,5,0,3,
4,4,1,0,6,0,
0,7,0,0,6,0,
0,7,0,0,8,8,

0,0,1,5,2,3,
0,0,1,5,2,3,
9,9,1,5,0,3,
4,4,0,0,6,0,
0,7,0,0,6,0,
0,7,0,0,8,8,

0,0,1,5,0,3,
0,0,1,5,2,3,
9,9,1,5,2,3,
4,4,0,0,6,0,
0,7,0,0,6,0,
0,7,0,0,8,8,

0,0,0,5,0,3,
0,0,1,5,2,3,
9,9,1,5,2,3,
4,4,1,0,6,0,
0,7,0,0,6,0,
0,7,0,0,8,8,

0,0,0,0,0,3,
0,0,1,5,2,3,
9,9,1,5,2,3,
4,4,1,5,6,0,
0,7,0,0,6,0,
0,7,0,0,8,8,

0,0,1,0,0,3,
0,0,1,5,2,3,
9,9,1,5,2,3,
4,4,0,5,6,0,
0,7,0,0,6,0,
0,7,0,0,8,8,

0,0,1,0,2,3,
0,0,1,5,2,3,
9,9,1,5,0,3,
4,4,0,5,6,0,
0,7,0,0,6,0,
0,7,0,0,8,8,

0,0,0,0,2,3,
0,0,1,5,2,3,
9,9,1,5,0,3,
4,4,1,5,6,0,
0,7,0,0,6,0,
0,7,0,0,8,8,

0,0,0,0,2,0,
0,0,1,5,2,3,
9,9,1,5,0,3,
4,4,1,5,6,3,
0,7,0,0,6,0,
0,7,0,0,8,8,

0,0,1,0,2,0,
0,0,1,5,2,3,
9,9,1,5,0,3,
4,4,0,5,6,3,
0,7,0,0,6,0,
0,7,0,0,8,8,

0,0,1,5,2,0,
0,0,1,5,2,3,
9,9,1,5,0,3,
4,4,0,0,6,3,
0,7,0,0,6,0,
0,7,0,0,8,8,

0,0,1,5,0,0,
0,0,1,5,2,3,
9,9,1,5,2,3,
4,4,0,0,6,3,
0,7,0,0,6,0,
0,7,0,0,8,8,

0,0,0,5,0,0,
0,0,1,5,2,3,
9,9,1,5,2,3,
4,4,1,0,6,3,
0,7,0,0,6,0,
0,7,0,0,8,8,

0,0,0,5,2,0,
0,0,1,5,2,3,
9,9,1,5,0,3,
4,4,1,0,6,3,
0,7,0,0,6,0,
0,7,0,0,8,8,

0,0,0,0,2,0,
0,0,1,0,2,3,
9,9,1,5,0,3,
4,4,1,5,6,3,
0,7,0,5,6,0,
0,7,0,0,8,8,

0,0,1,0,2,0,
0,0,1,0,2,3,
9,9,1,5,0,3,
4,4,0,5,6,3,
0,7,0,5,6,0,
0,7,0,0,8,8,

0,0,1,0,0,0,
0,0,1,0,2,3,
9,9,1,5,2,3,
4,4,0,5,6,3,
0,7,0,5,6,0,
0,7,0,0,8,8,

0,0,1,0,0,3,
0,0,1,0,2,3,
9,9,1,5,2,3,
4,4,0,5,6,0,
0,7,0,5,6,0,
0,7,0,0,8,8,

0,0,1,0,2,3,
0,0,1,0,2,3,
9,9,1,5,0,3,
4,4,0,5,6,0,
0,7,0,5,6,0,
0,7,0,0,8,8,

0,0,0,0,2,3,
0,0,1,0,2,3,
9,9,1,5,0,3,
4,4,1,5,6,0,
0,7,0,5,6,0,
0,7,0,0,8,8,

0,0,0,0,0,3,
0,0,1,0,2,3,
9,9,1,5,2,3,
4,4,1,5,6,0,
0,7,0,5,6,0,
0,7,0,0,8,8,

0,0,0,0,0,0,
0,0,1,0,2,3,
9,9,1,5,2,3,
4,4,1,5,6,3,
0,7,0,5,6,0,
0,7,0,0,8,8,

0,0,0,0,0,0,
0,0,1,5,2,3,
9,9,1,5,2,3,
4,4,1,5,6,3,
0,7,0,0,6,0,
0,7,0,0,8,8,

0,0,1,0,0,0,
0,0,1,5,2,3,
9,9,1,5,2,3,
4,4,0,5,6,3,
0,7,0,0,6,0,
0,7,0,0,8,8,

0,0,0,0,0,0,
0,0,0,5,2,3,
9,9,1,5,2,3,
4,4,1,5,6,3,
0,7,1,0,6,0,
0,7,0,0,8,8,

0,0,0,0,0,3,
0,0,0,5,2,3,
9,9,1,5,2,3,
4,4,1,5,6,0,
0,7,1,0,6,0,
0,7,0,0,8,8,

0,0,0,0,2,3,
0,0,0,5,2,3,
9,9,1,5,0,3,
4,4,1,5,6,0,
0,7,1,0,6,0,
0,7,0,0,8,8,

0,0,0,0,2,0,
0,0,0,5,2,0,
9,9,1,5,0,3,
4,4,1,5,6,3,
0,7,1,0,6,3,
0,7,0,0,8,8,

0,0,0,5,2,0,
0,0,0,5,2,0,
9,9,1,5,0,3,
4,4,1,0,6,3,
0,7,1,0,6,3,
0,7,0,0,8,8,

0,0,0,5,0,0,
0,0,0,5,2,0,
9,9,1,5,2,3,
4,4,1,0,6,3,
0,7,1,0,6,3,
0,7,0,0,8,8,

0,0,0,5,0,0,
0,0,1,5,2,0,
9,9,1,5,2,3,
4,4,1,0,6,3,
0,7,0,0,6,3,
0,7,0,0,8,8,

0,0,1,5,0,0,
0,0,1,5,2,0,
9,9,1,5,2,3,
4,4,0,0,6,3,
0,7,0,0,6,3,
0,7,0,0,8,8,

0,0,1,5,2,0,
0,0,1,5,2,0,
9,9,1,5,0,3,
4,4,0,0,6,3,
0,7,0,0,6,3,
0,7,0,0,8,8,

0,0,0,5,2,0,
0,0,1,5,2,0,
9,9,1,5,0,3,
4,4,1,0,6,3,
0,7,0,0,6,3,
0,7,0,0,8,8,

0,0,0,0,2,0,
0,0,1,5,2,0,
9,9,1,5,0,3,
4,4,1,5,6,3,
0,7,0,0,6,3,
0,7,0,0,8,8,

0,0,1,0,2,0,
0,0,1,5,2,0,
9,9,1,5,0,3,
4,4,0,5,6,3,
0,7,0,0,6,3,
0,7,0,0,8,8,

0,0,1,0,0,0,
0,0,1,5,2,0,
9,9,1,5,2,3,
4,4,0,5,6,3,
0,7,0,0,6,3,
0,7,0,0,8,8,

0,0,0,0,0,0,
0,0,1,5,2,0,
9,9,1,5,2,3,
4,4,1,5,6,3,
0,7,0,0,6,3,
0,7,0,0,8,8,

0,0,0,0,0,0,
0,0,0,5,2,0,
9,9,1,5,2,3,
4,4,1,5,6,3,
0,7,1,0,6,3,
0,7,0,0,8,8,

0,0,0,0,0,0,
0,0,0,0,2,0,
9,9,1,5,2,3,
4,4,1,5,6,3,
0,7,1,5,6,3,
0,7,0,0,8,8,

0,0,0,0,2,0,
0,0,0,0,2,0,
9,9,1,5,0,3,
4,4,1,5,6,3,
0,7,1,5,6,3,
0,7,0,0,8,8,

0,0,0,0,2,0,
0,0,1,0,2,0,
9,9,1,5,0,3,
4,4,1,5,6,3,
0,7,0,5,6,3,
0,7,0,0,8,8,

0,0,1,0,2,0,
0,0,1,0,2,0,
9,9,1,5,0,3,
4,4,0,5,6,3,
0,7,0,5,6,3,
0,7,0,0,8,8,

0,0,1,0,0,0,
0,0,1,0,2,0,
9,9,1,5,2,3,
4,4,0,5,6,3,
0,7,0,5,6,3,
0,7,0,0,8,8,

0,0,0,0,0,0,
0,0,1,0,2,0,
9,9,1,5,2,3,
4,4,1,5,6,3,
0,7,0,5,6,3,
0,7,0,0,8,8,

0,0,0,0,0,0,
0,0,0,0,2,0,
9,9,0,5,2,3,
4,4,1,5,6,3,
0,7,1,5,6,3,
0,7,1,0,8,8,

0,0,0,0,2,0,
0,0,0,0,2,0,
9,9,0,5,0,3,
4,4,1,5,6,3,
0,7,1,5,6,3,
0,7,1,0,8,8,

0,0,0,0,2,0,
0,0,0,0,2,0,
0,9,9,5,0,3,
4,4,1,5,6,3,
0,7,1,5,6,3,
0,7,1,0,8,8,

0,0,0,0,0,0,
0,0,0,0,2,0,
0,9,9,5,2,3,
4,4,1,5,6,3,
0,7,1,5,6,3,
0,7,1,0,8,8,

0,0,0,0,0,0,
0,0,0,5,2,0,
0,9,9,5,2,3,
4,4,1,5,6,3,
0,7,1,0,6,3,
0,7,1,0,8,8,

0,0,0,5,0,0,
0,0,0,5,2,0,
0,9,9,5,2,3,
4,4,1,0,6,3,
0,7,1,0,6,3,
0,7,1,0,8,8,

0,0,0,5,2,0,
0,0,0,5,2,0,
0,9,9,5,0,3,
4,4,1,0,6,3,
0,7,1,0,6,3,
0,7,1,0,8,8,

0,0,0,5,2,0,
0,0,0,5,2,0,
9,9,0,5,0,3,
4,4,1,0,6,3,
0,7,1,0,6,3,
0,7,1,0,8,8,

0,0,0,5,0,0,
0,0,0,5,2,0,
9,9,0,5,2,3,
4,4,1,0,6,3,
0,7,1,0,6,3,
0,7,1,0,8,8,

0,0,0,0,0,0,
0,0,0,5,2,0,
9,9,0,5,2,3,
4,4,1,5,6,3,
0,7,1,0,6,3,
0,7,1,0,8,8,

0,0,0,0,2,0,
0,0,0,5,2,0,
9,9,0,5,0,3,
4,4,1,5,6,3,
0,7,1,0,6,3,
0,7,1,0,8,8,

0,0,0,0,2,0,
0,0,0,5,2,0,
0,9,9,5,0,3,
4,4,1,5,6,3,
0,7,1,0,6,3,
0,7,1,0,8,8,

0,0,0,0,2,0,
0,0,0,5,2,0,
0,9,9,5,6,3,
4,4,1,5,6,3,
0,7,1,0,0,3,
0,7,1,0,8,8,

0,0,0,5,2,0,
0,0,0,5,2,0,
0,9,9,5,6,3,
4,4,1,0,6,3,
0,7,1,0,0,3,
0,7,1,0,8,8,

0,0,0,5,2,0,
0,0,0,5,2,0,
9,9,0,5,6,3,
4,4,1,0,6,3,
0,7,1,0,0,3,
0,7,1,0,8,8,

0,0,0,0,2,0,
0,0,0,5,2,0,
9,9,0,5,6,3,
4,4,1,5,6,3,
0,7,1,0,0,3,
0,7,1,0,8,8,

0,0,0,0,2,0,
0,0,0,5,2,3,
9,9,0,5,6,3,
4,4,1,5,6,3,
0,7,1,0,0,0,
0,7,1,0,8,8,

0,0,0,5,2,0,
0,0,0,5,2,3,
9,9,0,5,6,3,
4,4,1,0,6,3,
0,7,1,0,0,0,
0,7,1,0,8,8,

0,0,0,5,2,3,
0,0,0,5,2,3,
9,9,0,5,6,3,
4,4,1,0,6,0,
0,7,1,0,0,0,
0,7,1,0,8,8,

0,0,0,5,2,3,
0,0,0,5,2,3,
0,9,9,5,6,3,
4,4,1,0,6,0,
0,7,1,0,0,0,
0,7,1,0,8,8,

0,0,0,0,2,3,
0,0,0,5,2,3,
0,9,9,5,6,3,
4,4,1,5,6,0,
0,7,1,0,0,0,
0,7,1,0,8,8,

0,0,0,0,2,3,
0,0,0,5,2,3,
9,9,0,5,6,3,
4,4,1,5,6,0,
0,7,1,0,0,0,
0,7,1,0,8,8,

0,0,0,0,2,3,
0,0,0,5,2,3,
9,9,1,5,6,3,
4,4,1,5,6,0,
0,7,1,0,0,0,
0,7,0,0,8,8,

0,0,0,5,2,3,
0,0,0,5,2,3,
9,9,1,5,6,3,
4,4,1,0,6,0,
0,7,1,0,0,0,
0,7,0,0,8,8,

0,0,0,5,2,3,
0,0,1,5,2,3,
9,9,1,5,6,3,
4,4,1,0,6,0,
0,7,0,0,0,0,
0,7,0,0,8,8,

0,0,1,5,2,3,
0,0,1,5,2,3,
9,9,1,5,6,3,
4,4,0,0,6,0,
0,7,0,0,0,0,
0,7,0,0,8,8,

0,0,1,0,2,3,
0,0,1,5,2,3,
9,9,1,5,6,3,
4,4,0,5,6,0,
0,7,0,0,0,0,
0,7,0,0,8,8,

0,0,0,0,2,3,
0,0,1,5,2,3,
9,9,1,5,6,3,
4,4,1,5,6,0,
0,7,0,0,0,0,
0,7,0,0,8,8,

0,0,0,0,2,0,
0,0,1,5,2,3,
9,9,1,5,6,3,
4,4,1,5,6,3,
0,7,0,0,0,0,
0,7,0,0,8,8,

0,0,1,0,2,0,
0,0,1,5,2,3,
9,9,1,5,6,3,
4,4,0,5,6,3,
0,7,0,0,0,0,
0,7,0,0,8,8,

0,0,1,5,2,0,
0,0,1,5,2,3,
9,9,1,5,6,3,
4,4,0,0,6,3,
0,7,0,0,0,0,
0,7,0,0,8,8,

0,0,0,5,2,0,
0,0,1,5,2,3,
9,9,1,5,6,3,
4,4,1,0,6,3,
0,7,0,0,0,0,
0,7,0,0,8,8,

0,0,0,0,2,0,
0,0,1,0,2,3,
9,9,1,5,6,3,
4,4,1,5,6,3,
0,7,0,5,0,0,
0,7,0,0,8,8,

0,0,1,0,2,0,
0,0,1,0,2,3,
9,9,1,5,6,3,
4,4,0,5,6,3,
0,7,0,5,0,0,
0,7,0,0,8,8,

0,0,1,0,2,3,
0,0,1,0,2,3,
9,9,1,5,6,3,
4,4,0,5,6,0,
0,7,0,5,0,0,
0,7,0,0,8,8,

0,0,0,0,2,3,
0,0,1,0,2,3,
9,9,1,5,6,3,
4,4,1,5,6,0,
0,7,0,5,0,0,
0,7,0,0,8,8,

0,0,0,0,2,0,
0,0,1,0,2,0,
9,9,1,5,6,3,
4,4,1,5,6,3,
0,7,0,5,0,3,
0,7,0,0,8,8,

0,0,1,0,2,0,
0,0,1,0,2,0,
9,9,1,5,6,3,
4,4,0,5,6,3,
0,7,0,5,0,3,
0,7,0,0,8,8,

0,0,0,0,2,0,
0,0,0,0,2,0,
9,9,1,5,6,3,
4,4,1,5,6,3,
0,7,1,5,0,3,
0,7,0,0,8,8,

0,0,0,0,2,0,
0,0,0,5,2,0,
9,9,1,5,6,3,
4,4,1,5,6,3,
0,7,1,0,0,3,
0,7,0,0,8,8,

0,0,0,5,2,0,
0,0,0,5,2,0,
9,9,1,5,6,3,
4,4,1,0,6,3,
0,7,1,0,0,3,
0,7,0,0,8,8,

0,0,0,5,2,0,
0,0,1,5,2,0,
9,9,1,5,6,3,
4,4,1,0,6,3,
0,7,0,0,0,3,
0,7,0,0,8,8,

0,0,1,5,2,0,
0,0,1,5,2,0,
9,9,1,5,6,3,
4,4,0,0,6,3,
0,7,0,0,0,3,
0,7,0,0,8,8,

0,0,1,0,2,0,
0,0,1,5,2,0,
9,9,1,5,6,3,
4,4,0,5,6,3,
0,7,0,0,0,3,
0,7,0,0,8,8,

0,0,0,0,2,0,
0,0,1,5,2,0,
9,9,1,5,6,3,
4,4,1,5,6,3,
0,7,0,0,0,3,
0,7,0,0,8,8,

0,0,0,0,2,0,
0,0,1,0,2,0,
9,9,1,0,6,3,
4,4,1,5,6,3,
0,7,0,5,0,3,
0,7,0,5,8,8,

0,0,1,0,2,0,
0,0,1,0,2,0,
9,9,1,0,6,3,
4,4,0,5,6,3,
0,7,0,5,0,3,
0,7,0,5,8,8,

0,0,0,0,2,0,
0,0,0,0,2,0,
9,9,1,0,6,3,
4,4,1,5,6,3,
0,7,1,5,0,3,
0,7,0,5,8,8,

0,0,0,0,2,0,
0,0,0,0,2,3,
9,9,1,0,6,3,
4,4,1,5,6,3,
0,7,1,5,0,0,
0,7,0,5,8,8,

0,0,0,0,2,3,
0,0,0,0,2,3,
9,9,1,0,6,3,
4,4,1,5,6,0,
0,7,1,5,0,0,
0,7,0,5,8,8,

0,0,0,0,2,3,
0,0,1,0,2,3,
9,9,1,0,6,3,
4,4,1,5,6,0,
0,7,0,5,0,0,
0,7,0,5,8,8,

0,0,1,0,2,3,
0,0,1,0,2,3,
9,9,1,0,6,3,
4,4,0,5,6,0,
0,7,0,5,0,0,
0,7,0,5,8,8,

0,0,0,0,2,3,
0,0,0,0,2,3,
9,9,0,0,6,3,
4,4,1,5,6,0,
0,7,1,5,0,0,
0,7,1,5,8,8,

0,0,0,0,2,3,
0,0,0,0,2,3,
0,9,9,0,6,3,
4,4,1,5,6,0,
0,7,1,5,0,0,
0,7,1,5,8,8,

0,0,0,0,2,3,
0,0,0,0,2,3,
0,0,9,9,6,3,
4,4,1,5,6,0,
0,7,1,5,0,0,
0,7,1,5,8,8,

0,0,0,0,2,0,
0,0,0,0,2,3,
0,0,9,9,6,3,
4,4,1,5,6,3,
0,7,1,5,0,0,
0,7,1,5,8,8,

0,0,0,0,2,0,
0,0,0,0,2,3,
0,9,9,0,6,3,
4,4,1,5,6,3,
0,7,1,5,0,0,
0,7,1,5,8,8,

0,0,0,0,2,0,
0,0,0,0,2,3,
9,9,0,0,6,3,
4,4,1,5,6,3,
0,7,1,5,0,0,
0,7,1,5,8,8,

0,0,0,0,2,0,
0,0,1,0,2,3,
9,9,1,0,6,3,
4,4,1,5,6,3,
0,7,0,5,0,0,
0,7,0,5,8,8,

0,0,1,0,2,0,
0,0,1,0,2,3,
9,9,1,0,6,3,
4,4,0,5,6,3,
0,7,0,5,0,0,
0,7,0,5,8,8,

0,0,1,0,2,0,
0,0,1,0,2,3,
9,9,1,0,6,3,
0,4,4,5,6,3,
0,7,0,5,0,0,
0,7,0,5,8,8,

0,0,1,0,2,3,
0,0,1,0,2,3,
9,9,1,0,6,3,
0,4,4,5,6,0,
0,7,0,5,0,0,
0,7,0,5,8,8,

0,0,1,0,2,0,
0,0,1,0,2,0,
9,9,1,0,6,3,
0,4,4,5,6,3,
0,7,0,5,0,3,
0,7,0,5,8,8,

0,0,1,0,2,0,
0,0,1,0,2,0,
9,9,1,5,6,3,
0,4,4,5,6,3,
0,7,0,5,0,3,
0,7,0,0,8,8,

0,0,1,0,2,0,
0,0,1,5,2,0,
9,9,1,5,6,3,
0,4,4,5,6,3,
0,7,0,0,0,3,
0,7,0,0,8,8,

0,0,1,5,2,0,
0,0,1,5,2,0,
9,9,1,5,6,3,
0,4,4,0,6,3,
0,7,0,0,0,3,
0,7,0,0,8,8,

0,0,1,5,2,0,
0,0,1,5,2,3,
9,9,1,5,6,3,
0,4,4,0,6,3,
0,7,0,0,0,0,
0,7,0,0,8,8,

0,0,1,5,2,3,
0,0,1,5,2,3,
9,9,1,5,6,3,
0,4,4,0,6,0,
0,7,0,0,0,0,
0,7,0,0,8,8,

0,0,1,0,2,3,
0,0,1,5,2,3,
9,9,1,5,6,3,
0,4,4,5,6,0,
0,7,0,0,0,0,
0,7,0,0,8,8,

0,0,1,0,2,0,
0,0,1,5,2,3,
9,9,1,5,6,3,
0,4,4,5,6,3,
0,7,0,0,0,0,
0,7,0,0,8,8,

0,0,1,0,2,0,
0,0,1,0,2,3,
9,9,1,5,6,3,
0,4,4,5,6,3,
0,7,0,5,0,0,
0,7,0,0,8,8,

0,0,1,0,2,3,
0,0,1,0,2,3,
9,9,1,5,6,3,
0,4,4,5,6,0,
0,7,0,5,0,0,
0,7,0,0,8,8,

0,0,1,0,2,3,
0,0,1,0,2,3,
9,9,1,5,0,3,
0,4,4,5,6,0,
0,7,0,5,6,0,
0,7,0,0,8,8,

0,0,1,0,0,3,
0,0,1,0,2,3,
9,9,1,5,2,3,
0,4,4,5,6,0,
