depth : 1468
node  : 1469
time  : 80ms

0,0,0,0,2,2,5,
0,3,3,3,0,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,0,
0,0,4,0,6,0,0,
0,8,8,1,1,1,0,
0,7,7,0,0,0,0,

0,2,2,0,0,0,5,
0,3,3,3,0,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,0,
0,0,4,0,6,0,0,
0,8,8,1,1,1,0,
0,7,7,0,0,0,0,

0,0,2,2,0,0,5,
0,3,3,3,0,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,0,
0,0,4,0,6,0,0,
0,8,8,1,1,1,0,
0,7,7,0,0,0,0,

0,0,2,2,6,0,5,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,0,0,0,
0,0,4,0,0,0,0,
0,8,8,1,1,1,0,
0,7,7,0,0,0,0,

2,2,0,0,6,0,5,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,0,0,0,
0,0,4,0,0,0,0,
0,8,8,1,1,1,0,
0,7,7,0,0,0,0,

0,2,2,0,6,0,5,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,0,0,0,
0,0,4,0,0,0,0,
0,8,8,1,1,1,0,
0,7,7,0,0,0,0,

0,2,2,0,6,0,5,
3,3,3,0,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,0,0,0,
0,0,4,0,0,0,0,
0,8,8,1,1,1,0,
0,7,7,0,0,0,0,

2,2,0,0,6,0,5,
3,3,3,0,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,0,0,0,
0,0,4,0,0,0,0,
0,8,8,1,1,1,0,
0,7,7,0,0,0,0,

0,0,2,2,6,0,5,
3,3,3,0,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,0,0,0,
0,0,4,0,0,0,0,
0,8,8,1,1,1,0,
0,7,7,0,0,0,0,

0,0,2,2,0,0,5,
3,3,3,0,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,0,
0,0,4,0,0,0,0,
0,8,8,1,1,1,0,
0,7,7,0,0,0,0,

2,2,0,0,0,0,5,
3,3,3,0,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,0,
0,0,4,0,0,0,0,
0,8,8,1,1,1,0,
0,7,7,0,0,0,0,

0,0,0,0,2,2,5,
3,3,3,0,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,0,
0,0,4,0,0,0,0,
0,8,8,1,1,1,0,
0,7,7,0,0,0,0,

0,2,2,0,0,0,5,
3,3,3,0,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,0,
0,0,4,0,0,0,0,
0,8,8,1,1,1,0,
0,7,7,0,0,0,0,

0,0,0,2,2,0,5,
3,3,3,0,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,0,
0,0,4,0,0,0,0,
0,8,8,1,1,1,0,
0,7,7,0,0,0,0,

0,0,0,2,2,0,5,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,0,
0,0,4,0,0,0,0,
0,8,8,1,1,1,0,
0,7,7,0,0,0,0,

2,2,0,0,0,0,5,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,0,
0,0,4,0,0,0,0,
0,8,8,1,1,1,0,
0,7,7,0,0,0,0,

0,0,0,0,2,2,5,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,0,
0,0,4,0,0,0,0,
0,8,8,1,1,1,0,
0,7,7,0,0,0,0,

0,2,2,0,0,0,5,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,0,
0,0,4,0,0,0,0,
0,8,8,1,1,1,0,
0,7,7,0,0,0,0,

0,0,2,2,0,0,5,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,0,
0,0,4,0,0,0,0,
0,8,8,1,1,1,0,
0,7,7,0,0,0,0,

0,0,2,2,0,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

2,2,0,0,0,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,0,0,0,2,2,
0,3,3,3,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,2,2,0,0,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,0,0,2,2,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,0,2,2,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,0,2,2,0,0,
3,3,3,0,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

2,2,0,0,0,0,0,
3,3,3,0,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,0,0,0,2,2,
3,3,3,0,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,2,2,0,0,0,0,
3,3,3,0,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,0,0,2,2,0,
3,3,3,0,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,2,2,0,0,0,
3,3,3,0,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,2,2,6,0,0,
3,3,3,0,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,0,0,0,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

2,2,0,0,6,0,0,
3,3,3,0,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,0,0,0,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,2,2,0,6,0,0,
3,3,3,0,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,0,0,0,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,2,2,0,6,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,0,0,0,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

2,2,0,0,6,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,0,0,0,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,2,2,6,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,0,0,0,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,2,2,0,0,0,
0,3,3,3,0,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

2,2,0,0,0,0,0,
0,3,3,3,0,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,0,0,0,2,2,
0,3,3,3,0,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,2,2,0,0,0,0,
0,3,3,3,0,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,0,0,2,2,0,
0,3,3,3,0,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,0,2,2,0,0,
0,3,3,3,0,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,0,2,2,0,0,
3,3,3,0,0,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

2,2,0,0,0,0,0,
3,3,3,0,0,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,0,0,0,2,2,
3,3,3,0,0,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,2,2,0,0,0,0,
3,3,3,0,0,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,0,0,2,2,0,
3,3,3,0,0,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,2,2,0,0,0,
3,3,3,0,0,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,2,2,0,0,0,
0,0,0,0,3,3,3,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

2,2,0,0,0,0,0,
0,0,0,0,3,3,3,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,0,0,0,2,2,
0,0,0,0,3,3,3,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,2,2,0,0,0,0,
0,0,0,0,3,3,3,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,0,0,2,2,0,
0,0,0,0,3,3,3,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,0,2,2,0,0,
0,0,0,0,3,3,3,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,0,2,2,0,0,
0,0,3,3,3,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

2,2,0,0,0,0,0,
0,0,3,3,3,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,0,0,0,2,2,
0,0,3,3,3,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,2,2,0,0,0,0,
0,0,3,3,3,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,0,0,2,2,0,
0,0,3,3,3,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,2,2,0,0,0,
0,0,3,3,3,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,2,2,0,0,0,
0,0,0,3,3,3,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

2,2,0,0,0,0,0,
0,0,0,3,3,3,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,0,0,0,2,2,
0,0,0,3,3,3,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,2,2,0,0,0,0,
0,0,0,3,3,3,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,0,0,2,2,0,
0,0,0,3,3,3,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,0,2,2,0,0,
0,0,0,3,3,3,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,4,2,2,0,0,
0,0,4,3,3,3,0,
0,0,4,0,6,0,0,
9,9,0,0,6,0,0,
0,0,0,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,4,0,0,2,2,
0,0,4,3,3,3,0,
0,0,4,0,6,0,0,
9,9,0,0,6,0,0,
0,0,0,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,4,0,2,2,0,
0,0,4,3,3,3,0,
0,0,4,0,6,0,0,
9,9,0,0,6,0,0,
0,0,0,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,4,0,2,2,0,
0,0,4,0,3,3,3,
0,0,4,0,6,0,0,
9,9,0,0,6,0,0,
0,0,0,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,4,2,2,0,0,
0,0,4,0,3,3,3,
0,0,4,0,6,0,0,
9,9,0,0,6,0,0,
0,0,0,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,4,0,0,2,2,
0,0,4,0,3,3,3,
0,0,4,0,6,0,0,
9,9,0,0,6,0,0,
0,0,0,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,0,0,0,2,2,
0,0,4,0,3,3,3,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,0,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

2,2,0,0,0,0,0,
0,0,4,0,3,3,3,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,0,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,0,0,2,2,0,
0,0,4,0,3,3,3,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,0,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,2,2,0,0,0,0,
0,0,4,0,3,3,3,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,0,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,0,2,2,0,0,
0,0,4,0,3,3,3,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,0,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,2,2,0,0,0,
0,0,4,0,3,3,3,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,0,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,2,2,0,0,0,
0,0,4,3,3,3,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,0,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

2,2,0,0,0,0,0,
0,0,4,3,3,3,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,0,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,0,0,0,2,2,
0,0,4,3,3,3,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,0,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,2,2,0,0,0,0,
0,0,4,3,3,3,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,0,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,0,0,2,2,0,
0,0,4,3,3,3,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,0,0,6,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

0,0,0,2,2,0,0,
0,0,4,3,3,3,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
