depth : 3001
node  : 5765
time  : 228ms

2,2,0,0,0,0,5,
0,3,3,3,0,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,0,
0,0,4,0,6,0,0,
0,8,8,0,1,1,1,
0,7,7,0,0,0,0,

2,2,0,0,0,0,0,
0,3,3,3,0,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,6,0,0,
0,8,8,0,1,1,1,
0,7,7,0,0,0,0,

2,2,0,0,6,0,0,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,0,0,5,
0,0,4,0,0,0,0,
0,8,8,0,1,1,1,
0,7,7,0,0,0,0,

2,2,0,0,6,0,5,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,0,0,0,
0,0,4,0,0,0,0,
0,8,8,0,1,1,1,
0,7,7,0,0,0,0,

2,2,0,0,6,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,5,
9,9,4,0,0,0,5,
0,0,4,0,0,0,5,
0,8,8,0,1,1,1,
0,7,7,0,0,0,0,

2,2,0,0,0,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,0,0,5,
0,8,8,0,1,1,1,
0,7,7,0,0,0,0,

2,2,0,0,0,0,5,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,0,
0,0,4,0,0,0,0,
0,8,8,0,1,1,1,
0,7,7,0,0,0,0,

2,2,0,0,0,0,0,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,0,0,0,
0,8,8,0,1,1,1,
0,7,7,0,0,0,0,

2,2,0,0,0,0,0,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,0,0,0,
0,8,8,1,1,1,0,
0,7,7,0,0,0,0,

2,2,0,0,0,0,5,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,0,
0,0,4,0,0,0,0,
0,8,8,1,1,1,0,
0,7,7,0,0,0,0,

2,2,0,0,0,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,5,

2,2,0,0,0,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,0,0,5,
0,8,8,1,1,1,0,
0,7,7,0,0,0,0,

2,2,0,0,0,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,5,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
0,7,7,0,0,0,0,

2,2,0,0,0,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,5,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
0,0,0,0,0,7,7,

2,2,0,0,0,0,5,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,0,
0,0,4,0,0,0,0,
0,8,8,1,1,1,0,
0,0,0,0,0,7,7,

2,2,0,0,0,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,0,0,5,
0,8,8,1,1,1,0,
0,0,0,0,0,7,7,

2,2,0,0,0,0,0,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,0,0,0,
0,8,8,1,1,1,0,
0,0,0,0,0,7,7,

2,2,0,0,0,0,0,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,0,0,0,
0,8,8,0,1,1,1,
0,0,0,0,0,7,7,

2,2,0,0,0,0,5,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,0,
0,0,4,0,0,0,0,
0,8,8,0,1,1,1,
0,0,0,0,0,7,7,

2,2,0,0,0,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,0,0,5,
0,8,8,0,1,1,1,
0,0,0,0,0,7,7,

2,2,0,0,0,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,0,0,5,
0,8,8,0,1,1,1,
7,7,0,0,0,0,0,

2,2,0,0,0,0,5,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,0,
0,0,4,0,0,0,0,
0,8,8,0,1,1,1,
7,7,0,0,0,0,0,

2,2,0,0,0,0,0,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,0,0,0,
0,8,8,0,1,1,1,
7,7,0,0,0,0,0,

2,2,0,0,6,0,0,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,0,0,5,
0,0,4,0,0,0,0,
0,8,8,0,1,1,1,
7,7,0,0,0,0,0,

2,2,0,0,6,0,5,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,0,0,0,
0,0,4,0,0,0,0,
0,8,8,0,1,1,1,
7,7,0,0,0,0,0,

2,2,0,0,6,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,5,
9,9,4,0,0,0,5,
0,0,4,0,0,0,5,
0,8,8,0,1,1,1,
7,7,0,0,0,0,0,

2,2,0,0,0,0,0,
0,3,3,3,0,0,0,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,6,0,5,
0,8,8,0,1,1,1,
7,7,0,0,0,0,0,

2,2,0,0,0,0,5,
0,3,3,3,0,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,0,
0,0,4,0,6,0,0,
0,8,8,0,1,1,1,
7,7,0,0,0,0,0,

2,2,0,0,0,0,0,
0,3,3,3,0,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,6,0,0,
0,8,8,0,1,1,1,
7,7,0,0,0,0,0,

2,2,0,0,0,0,0,
0,3,3,3,0,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,6,0,0,
0,8,8,1,1,1,0,
7,7,0,0,0,0,0,

2,2,0,0,0,0,5,
0,3,3,3,0,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,0,
0,0,4,0,6,0,0,
0,8,8,1,1,1,0,
7,7,0,0,0,0,0,

2,2,0,0,0,0,0,
0,3,3,3,0,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
7,7,0,0,0,0,5,

2,2,0,0,0,0,0,
0,3,3,3,0,0,0,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,6,0,5,
0,8,8,1,1,1,0,
7,7,0,0,0,0,0,

2,2,0,0,0,0,0,
0,3,3,3,0,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,5,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
7,7,0,0,0,0,0,

2,2,0,0,6,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,0,0,5,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
7,7,0,0,0,0,0,

2,2,0,0,6,0,5,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,0,0,0,
0,0,4,0,0,0,0,
0,8,8,1,1,1,0,
7,7,0,0,0,0,0,

2,2,0,0,6,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,0,0,0,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
7,7,0,0,0,0,5,

2,2,0,0,6,0,0,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,0,0,5,
0,0,4,0,0,0,0,
0,8,8,1,1,1,0,
7,7,0,0,0,0,0,

2,2,0,0,6,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,5,
9,9,4,0,0,0,5,
0,0,4,0,0,0,5,
0,8,8,1,1,1,0,
7,7,0,0,0,0,0,

2,2,0,0,0,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,0,0,5,
0,8,8,1,1,1,0,
7,7,0,0,0,0,0,

2,2,0,0,0,0,5,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,0,
0,0,4,0,0,0,0,
0,8,8,1,1,1,0,
7,7,0,0,0,0,0,

2,2,0,0,0,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
7,7,0,0,0,0,5,

2,2,0,0,0,0,0,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,0,0,0,
0,8,8,1,1,1,0,
7,7,0,0,0,0,0,

2,2,0,0,0,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,5,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
7,7,0,0,0,0,0,

0,0,0,0,0,2,2,
0,3,3,3,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,5,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
7,7,0,0,0,0,0,

0,0,0,0,0,2,2,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,0,0,0,
0,8,8,1,1,1,0,
7,7,0,0,0,0,0,

0,0,0,0,0,2,2,
0,3,3,3,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
7,7,0,0,0,0,5,

0,0,0,0,0,2,2,
0,3,3,3,6,0,0,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,0,0,5,
0,8,8,1,1,1,0,
7,7,0,0,0,0,0,

0,2,2,0,0,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,0,0,5,
0,8,8,1,1,1,0,
7,7,0,0,0,0,0,

0,2,2,0,0,0,5,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,0,
0,0,4,0,0,0,0,
0,8,8,1,1,1,0,
7,7,0,0,0,0,0,

0,2,2,0,0,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
7,7,0,0,0,0,5,

0,2,2,0,0,0,0,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,0,0,0,
0,8,8,1,1,1,0,
7,7,0,0,0,0,0,

0,2,2,0,0,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,5,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
7,7,0,0,0,0,0,

0,2,2,0,6,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,0,0,5,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
7,7,0,0,0,0,0,

0,2,2,0,6,0,5,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,0,0,0,
0,0,4,0,0,0,0,
0,8,8,1,1,1,0,
7,7,0,0,0,0,0,

0,2,2,0,6,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,0,0,0,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
7,7,0,0,0,0,5,

0,2,2,0,6,0,0,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,0,0,5,
0,0,4,0,0,0,0,
0,8,8,1,1,1,0,
7,7,0,0,0,0,0,

0,2,2,0,6,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,5,
9,9,4,0,0,0,5,
0,0,4,0,0,0,5,
0,8,8,1,1,1,0,
7,7,0,0,0,0,0,

0,2,2,0,6,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,5,
9,9,4,0,0,0,5,
0,0,4,0,0,0,5,
0,8,8,0,1,1,1,
7,7,0,0,0,0,0,

0,2,2,0,6,0,5,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,0,0,0,
0,0,4,0,0,0,0,
0,8,8,0,1,1,1,
7,7,0,0,0,0,0,

0,2,2,0,6,0,0,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,0,0,5,
0,0,4,0,0,0,0,
0,8,8,0,1,1,1,
7,7,0,0,0,0,0,

0,2,2,0,0,0,0,
0,3,3,3,0,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,6,0,0,
0,8,8,0,1,1,1,
7,7,0,0,0,0,0,

0,2,2,0,0,0,5,
0,3,3,3,0,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,0,
0,0,4,0,6,0,0,
0,8,8,0,1,1,1,
7,7,0,0,0,0,0,

0,2,2,0,0,0,0,
0,3,3,3,0,0,0,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,6,0,5,
0,8,8,0,1,1,1,
7,7,0,0,0,0,0,

0,2,2,0,0,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,0,0,5,
0,8,8,0,1,1,1,
7,7,0,0,0,0,0,

0,2,2,0,0,0,5,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,0,
0,0,4,0,0,0,0,
0,8,8,0,1,1,1,
7,7,0,0,0,0,0,

0,2,2,0,0,0,0,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,0,0,0,
0,8,8,0,1,1,1,
7,7,0,0,0,0,0,

0,0,0,0,0,2,2,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,0,0,0,
0,8,8,0,1,1,1,
7,7,0,0,0,0,0,

0,0,0,0,0,2,2,
0,3,3,3,6,0,0,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,0,0,5,
0,8,8,0,1,1,1,
7,7,0,0,0,0,0,

0,0,2,2,0,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,0,0,5,
0,8,8,0,1,1,1,
7,7,0,0,0,0,0,

0,0,2,2,0,0,5,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,0,
0,0,4,0,0,0,0,
0,8,8,0,1,1,1,
7,7,0,0,0,0,0,

0,0,2,2,0,0,0,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,0,0,0,
0,8,8,0,1,1,1,
7,7,0,0,0,0,0,

0,0,2,2,6,0,0,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,0,0,5,
0,0,4,0,0,0,0,
0,8,8,0,1,1,1,
7,7,0,0,0,0,0,

0,0,2,2,6,0,5,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,0,0,0,
0,0,4,0,0,0,0,
0,8,8,0,1,1,1,
7,7,0,0,0,0,0,

0,0,2,2,6,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,5,
9,9,4,0,0,0,5,
0,0,4,0,0,0,5,
0,8,8,0,1,1,1,
7,7,0,0,0,0,0,

0,0,2,2,0,0,0,
0,3,3,3,0,0,0,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,6,0,5,
0,8,8,0,1,1,1,
7,7,0,0,0,0,0,

0,0,2,2,0,0,5,
0,3,3,3,0,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,0,
0,0,4,0,6,0,0,
0,8,8,0,1,1,1,
7,7,0,0,0,0,0,

0,0,2,2,0,0,0,
0,3,3,3,0,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,6,0,0,
0,8,8,0,1,1,1,
7,7,0,0,0,0,0,

0,0,2,2,0,0,0,
0,3,3,3,0,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,6,0,0,
0,8,8,1,1,1,0,
7,7,0,0,0,0,0,

0,0,2,2,0,0,5,
0,3,3,3,0,0,5,
0,0,4,0,6,0,5,
9,9,4,0,6,0,0,
0,0,4,0,6,0,0,
0,8,8,1,1,1,0,
7,7,0,0,0,0,0,

0,0,2,2,0,0,0,
0,3,3,3,0,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,0,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
7,7,0,0,0,0,5,

0,0,2,2,0,0,0,
0,3,3,3,0,0,0,
0,0,4,0,6,0,5,
9,9,4,0,6,0,5,
0,0,4,0,6,0,5,
0,8,8,1,1,1,0,
7,7,0,0,0,0,0,

0,0,2,2,0,0,0,
0,3,3,3,0,0,0,
0,0,4,0,6,0,0,
9,9,4,0,6,0,5,
0,0,4,0,6,0,5,
0,8,8,1,1,1,5,
7,7,0,0,0,0,0,

0,0,2,2,6,0,0,
0,3,3,3,6,0,0,
0,0,4,0,6,0,0,
9,9,4,0,0,0,5,
0,0,4,0,0,0,5,
0,8,8,1,1,1,5,
7,7,0,0,0,0,0,

0,0,2,2,6,0,5,
0,3,3,3,6,0,5,
0,0,4,0,6,0,5,
9,9,4,0,0,0,0,
